index,uuid,driver_version,name,gpu_serial,display_active,display_mode
2,GPU-af3a4183-2ea1-ff77-9754-6eb839e0d6f2,550.107.02,NVIDIA GeForce RTX 4090,[N/A],Disabled,Disabled
3,GPU-c1561944-bdd2-46a5-f659-b20a0cb823fb,550.107.02,NVIDIA GeForce RTX 4090,[N/A],Enabled,Enabled

pid,process_name,gpu_uuid,gpu_name,used_memory

index,utilization_gpu,memory_total,memory_used,memory_free,timestamp
3,100,24564,9872,14337,2025/06/15 22:37:10.660
2,86,24564,9554,14657,2025/06/15 22:37:15.727
3,91,24564,9871,14338,2025/06/15 22:37:15.727
2,45,24564,9554,14657,2025/06/15 22:37:20.793
3,47,24564,9872,14337,2025/06/15 22:37:20.794
2,0,24564,9554,14657,2025/06/15 22:37:25.861
3,3,24564,9872,14337,2025/06/15 22:37:25.862
2,0,24564,9554,14657,2025/06/15 22:37:30.926
3,100,24564,9873,14335,2025/06/15 22:37:30.927
2,100,24564,9554,14657,2025/06/15 22:37:35.992
3,100,24564,9871,14337,2025/06/15 22:37:35.998
2,77,24564,9554,14657,2025/06/15 22:37:41.066
3,97,24564,9872,14337,2025/06/15 22:37:41.067
2,57,24564,9554,14657,2025/06/15 22:37:46.114
3,97,24564,9870,14338,2025/06/15 22:37:46.115
2,12,24564,9554,14657,2025/06/15 22:37:51.185
3,17,24564,9871,14338,2025/06/15 22:37:51.186
2,18,24564,9554,14657,2025/06/15 22:37:56.252
3,50,24564,9872,14337,2025/06/15 22:37:56.253
2,0,24564,9554,14657,2025/06/15 22:38:01.319
3,3,24564,9871,14338,2025/06/15 22:38:01.320
2,0,24564,9554,14657,2025/06/15 22:38:06.385
3,3,24564,9871,14338,2025/06/15 22:38:06.386
2,0,24564,9554,14657,2025/06/15 22:38:11.451
3,100,24564,9872,14337,2025/06/15 22:38:11.452
2,0,24564,9554,14657,2025/06/15 22:38:16.494
3,100,24564,9873,14335,2025/06/15 22:38:16.495
2,0,24564,9554,14657,2025/06/15 22:38:21.557
3,4,24564,9872,14336,2025/06/15 22:38:21.559
2,51,24564,9554,14657,2025/06/15 22:38:26.609
3,32,24564,9872,14337,2025/06/15 22:38:26.610
2,0,24564,9554,14657,2025/06/15 22:38:31.652
3,3,24564,9872,14337,2025/06/15 22:38:31.652
2,0,24564,9554,14657,2025/06/15 22:38:36.695
3,3,24564,9870,14339,2025/06/15 22:38:36.696
2,0,24564,9554,14657,2025/06/15 22:38:41.753
3,3,24564,9871,14337,2025/06/15 22:38:41.754
2,0,24564,9554,14657,2025/06/15 22:38:46.810
3,3,24564,9872,14337,2025/06/15 22:38:46.811
2,47,24564,9554,14657,2025/06/15 22:38:51.881
3,81,24564,9871,14338,2025/06/15 22:38:51.882
2,0,24564,9554,14657,2025/06/15 22:38:56.950
3,100,24564,9871,14337,2025/06/15 22:38:56.951
2,0,24564,9554,14657,2025/06/15 22:39:02.018
3,100,24564,9873,14335,2025/06/15 22:39:02.018
2,100,24564,9554,14657,2025/06/15 22:39:07.065
3,100,24564,9871,14338,2025/06/15 22:39:07.066
2,57,24564,9554,14657,2025/06/15 22:39:12.135
3,64,24564,9871,14338,2025/06/15 22:39:12.136
2,72,24564,9554,14657,2025/06/15 22:39:17.190
3,85,24564,9872,14337,2025/06/15 22:39:17.191
2,20,24564,9554,14657,2025/06/15 22:39:22.256
3,22,24564,9870,14338,2025/06/15 22:39:22.257
2,0,24564,9554,14657,2025/06/15 22:39:27.324
3,3,24564,9871,14338,2025/06/15 22:39:27.325
2,93,24564,9554,14657,2025/06/15 22:39:32.369
3,97,24564,9872,14337,2025/06/15 22:39:32.369
2,0,24564,9554,14657,2025/06/15 22:39:37.425
3,2,24564,9872,14337,2025/06/15 22:39:37.426
2,0,24564,9554,14657,2025/06/15 22:39:42.472
3,100,24564,9871,14338,2025/06/15 22:39:42.473
2,56,24564,9554,14657,2025/06/15 22:39:47.520
3,57,24564,9872,14337,2025/06/15 22:39:47.521
2,39,24564,9554,14657,2025/06/15 22:39:52.591
3,40,24564,9872,14337,2025/06/15 22:39:52.592
2,100,24564,9554,14657,2025/06/15 22:39:57.658
3,99,24564,9871,14338,2025/06/15 22:39:57.658
2,51,24564,9554,14657,2025/06/15 22:40:02.734
3,60,24564,9871,14337,2025/06/15 22:40:02.736
2,83,24564,9554,14657,2025/06/15 22:40:07.803
3,84,24564,9872,14337,2025/06/15 22:40:07.804
2,54,24564,9554,14657,2025/06/15 22:40:12.850
3,54,24564,9872,14336,2025/06/15 22:40:12.851
2,0,24564,9554,14657,2025/06/15 22:40:17.920
3,3,24564,9871,14338,2025/06/15 22:40:17.921
2,0,24564,9554,14657,2025/06/15 22:40:22.986
3,100,24564,9872,14337,2025/06/15 22:40:22.987
2,0,24564,9554,14657,2025/06/15 22:40:28.035
3,100,24564,9871,14337,2025/06/15 22:40:28.036
2,39,24564,9554,14657,2025/06/15 22:40:33.100
3,16,24564,9872,14336,2025/06/15 22:40:33.101
2,0,24564,9554,14657,2025/06/15 22:40:38.170
3,3,24564,9872,14337,2025/06/15 22:40:38.170
2,0,24564,9554,14657,2025/06/15 22:40:43.236
3,3,24564,9872,14337,2025/06/15 22:40:43.237
2,20,24564,9554,14657,2025/06/15 22:40:48.280
3,22,24564,9871,14338,2025/06/15 22:40:48.281
2,12,24564,9554,14657,2025/06/15 22:40:53.345
3,14,24564,9872,14337,2025/06/15 22:40:53.346
2,51,24564,9554,14657,2025/06/15 22:40:58.412
3,53,24564,9872,14337,2025/06/15 22:40:58.413
2,38,24564,9554,14657,2025/06/15 22:41:03.479
3,90,24564,9871,14338,2025/06/15 22:41:03.481
2,0,24564,9554,14657,2025/06/15 22:41:08.539
3,100,24564,9871,14337,2025/06/15 22:41:08.540
2,0,24564,9554,14657,2025/06/15 22:41:13.605
3,100,24564,9871,14337,2025/06/15 22:41:13.606
2,0,24564,9554,14657,2025/06/15 22:41:18.671
3,3,24564,9871,14338,2025/06/15 22:41:18.673
2,0,24564,9554,14657,2025/06/15 22:41:23.740
3,36,24564,9873,14336,2025/06/15 22:41:23.741
2,0,24564,9554,14657,2025/06/15 22:41:28.802
3,3,24564,9872,14337,2025/06/15 22:41:28.804
2,12,24564,9554,14657,2025/06/15 22:41:33.868
3,15,24564,9871,14337,2025/06/15 22:41:33.869
2,100,24564,9554,14657,2025/06/15 22:41:38.914
3,100,24564,9871,14338,2025/06/15 22:41:38.914
2,84,24564,9554,14657,2025/06/15 22:41:43.965
3,83,24564,9871,14337,2025/06/15 22:41:43.966
2,47,24564,9554,14657,2025/06/15 22:41:49.032
3,85,24564,9871,14337,2025/06/15 22:41:49.033
2,0,24564,9554,14657,2025/06/15 22:41:54.093
3,100,24564,9871,14337,2025/06/15 22:41:54.094
2,0,24564,9554,14657,2025/06/15 22:41:59.157
3,100,24564,9872,14337,2025/06/15 22:41:59.157
2,0,24564,9554,14657,2025/06/15 22:42:04.211
3,3,24564,9873,14335,2025/06/15 22:42:04.212
2,0,24564,9554,14657,2025/06/15 22:42:09.260
3,3,24564,9872,14336,2025/06/15 22:42:09.261
2,16,24564,9554,14657,2025/06/15 22:42:14.313
3,18,24564,9872,14337,2025/06/15 22:42:14.314
2,84,24564,9554,14657,2025/06/15 22:42:19.369
3,92,24564,9872,14337,2025/06/15 22:42:19.370
2,0,24564,9554,14657,2025/06/15 22:42:24.412
3,3,24564,9872,14336,2025/06/15 22:42:24.413
2,0,24564,9554,14657,2025/06/15 22:42:29.462
3,3,24564,9873,14336,2025/06/15 22:42:29.463
2,4,24564,9554,14657,2025/06/15 22:42:34.512
3,3,24564,9872,14337,2025/06/15 22:42:34.513
2,3,24564,9554,14657,2025/06/15 22:42:39.562
3,100,24564,9871,14337,2025/06/15 22:42:39.563
2,48,24564,9554,14657,2025/06/15 22:42:44.632
3,100,24564,9873,14336,2025/06/15 22:42:44.634
2,2,24564,9554,14657,2025/06/15 22:42:49.701
3,12,24564,9873,14335,2025/06/15 22:42:49.701
2,0,24564,9554,14657,2025/06/15 22:42:54.769
3,3,24564,9871,14337,2025/06/15 22:42:54.770
2,100,24564,9554,14657,2025/06/15 22:42:59.834
3,99,24564,9871,14338,2025/06/15 22:42:59.835
2,92,24564,9554,14657,2025/06/15 22:43:04.901
3,91,24564,9872,14337,2025/06/15 22:43:04.902
2,0,24564,9554,14657,2025/06/15 22:43:09.968
3,3,24564,9872,14337,2025/06/15 22:43:09.970
2,0,24564,9554,14657,2025/06/15 22:43:15.029
3,3,24564,9871,14338,2025/06/15 22:43:15.030
2,0,24564,9554,14657,2025/06/15 22:43:20.095
3,3,24564,9872,14337,2025/06/15 22:43:20.096
2,0,24564,9554,14657,2025/06/15 22:43:25.159
3,100,24564,9871,14337,2025/06/15 22:43:25.160
2,0,24564,9554,14657,2025/06/15 22:43:30.227
3,8,24564,9871,14338,2025/06/15 22:43:30.228
2,0,24564,9554,14657,2025/06/15 22:43:35.293
3,3,24564,9873,14336,2025/06/15 22:43:35.294
2,31,24564,9554,14657,2025/06/15 22:43:40.338
3,31,24564,9872,14337,2025/06/15 22:43:40.339
2,56,24564,9554,14657,2025/06/15 22:43:45.401
3,60,24564,9871,14338,2025/06/15 22:43:45.403
2,0,24564,9554,14657,2025/06/15 22:43:50.469
3,3,24564,9873,14336,2025/06/15 22:43:50.470
2,3,24564,9554,14657,2025/06/15 22:43:55.534
3,5,24564,9871,14337,2025/06/15 22:43:55.535
2,82,24564,9554,14657,2025/06/15 22:44:00.599
3,81,24564,9871,14337,2025/06/15 22:44:00.600
2,0,24564,9554,14657,2025/06/15 22:44:05.665
3,3,24564,9872,14336,2025/06/15 22:44:05.665
2,0,24564,9554,14657,2025/06/15 22:44:10.730
3,100,24564,9872,14337,2025/06/15 22:44:10.731
2,72,24564,9554,14657,2025/06/15 22:44:15.800
3,73,24564,9873,14335,2025/06/15 22:44:15.801
2,0,24564,9554,14657,2025/06/15 22:44:20.865
3,3,24564,9871,14338,2025/06/15 22:44:20.866
2,0,24564,9554,14657,2025/06/15 22:44:25.931
3,3,24564,9872,14337,2025/06/15 22:44:25.932
2,100,24564,9554,14657,2025/06/15 22:44:30.999
3,99,24564,9872,14337,2025/06/15 22:44:30.999
2,0,24564,9554,14657,2025/06/15 22:44:36.054
3,3,24564,9871,14338,2025/06/15 22:44:36.055
2,0,24564,9554,14657,2025/06/15 22:44:41.107
3,3,24564,9871,14337,2025/06/15 22:44:41.108
2,26,24564,9554,14657,2025/06/15 22:44:46.172
3,28,24564,9872,14337,2025/06/15 22:44:46.173
2,0,24564,9554,14657,2025/06/15 22:44:51.235
3,22,24564,9872,14336,2025/06/15 22:44:51.235
2,0,24564,9554,14657,2025/06/15 22:44:56.337
3,100,24564,9873,14336,2025/06/15 22:44:56.337
2,77,24564,9554,14657,2025/06/15 22:45:01.404
3,96,24564,9872,14337,2025/06/15 22:45:01.405
2,0,24564,9554,14657,2025/06/15 22:45:06.473
3,5,24564,9871,14338,2025/06/15 22:45:06.474
2,9,24564,9554,14657,2025/06/15 22:45:11.539
3,11,24564,9871,14338,2025/06/15 22:45:11.540
2,98,24564,9554,14657,2025/06/15 22:45:16.609
3,72,24564,9873,14335,2025/06/15 22:45:16.610
2,0,24564,9554,14657,2025/06/15 22:45:21.676
3,3,24564,9873,14336,2025/06/15 22:45:21.677
2,43,24564,9554,14657,2025/06/15 22:45:26.742
3,45,24564,9871,14338,2025/06/15 22:45:26.743
2,58,24564,9554,14657,2025/06/15 22:45:31.809
3,68,24564,9872,14337,2025/06/15 22:45:31.810
2,0,24564,9554,14657,2025/06/15 22:45:36.875
3,3,24564,9872,14337,2025/06/15 22:45:36.876
2,0,24564,9554,14657,2025/06/15 22:45:41.922
3,100,24564,9871,14337,2025/06/15 22:45:41.923
2,0,24564,9554,14657,2025/06/15 22:45:46.989
3,3,24564,9871,14337,2025/06/15 22:45:46.990
2,99,24564,9554,14657,2025/06/15 22:45:52.059
3,100,24564,9873,14335,2025/06/15 22:45:52.060
2,0,24564,9554,14657,2025/06/15 22:45:57.129
3,3,24564,9871,14338,2025/06/15 22:45:57.130
2,100,24564,9554,14657,2025/06/15 22:46:02.199
3,100,24564,9871,14337,2025/06/15 22:46:02.200
2,10,24564,9554,14657,2025/06/15 22:46:07.263
3,51,24564,9872,14337,2025/06/15 22:46:07.264
2,0,24564,9554,14657,2025/06/15 22:46:12.332
3,3,24564,9871,14338,2025/06/15 22:46:12.333
2,100,24564,9554,14657,2025/06/15 22:46:17.398
3,100,24564,9871,14337,2025/06/15 22:46:17.400
2,5,24564,9554,14657,2025/06/15 22:46:22.467
3,2,24564,9872,14337,2025/06/15 22:46:22.468
2,3,24564,9554,14657,2025/06/15 22:46:27.534
3,100,24564,9871,14337,2025/06/15 22:46:27.535
2,0,24564,9554,14657,2025/06/15 22:46:32.601
3,100,24564,9873,14336,2025/06/15 22:46:32.601
2,38,24564,9554,14657,2025/06/15 22:46:37.664
3,51,24564,9873,14336,2025/06/15 22:46:37.665
2,0,24564,9554,14657,2025/06/15 22:46:42.732
3,4,24564,9871,14337,2025/06/15 22:46:42.733
2,34,24564,9554,14657,2025/06/15 22:46:47.802
3,45,24564,9871,14338,2025/06/15 22:46:47.804
2,0,24564,9554,14657,2025/06/15 22:46:52.875
3,3,24564,9872,14337,2025/06/15 22:46:52.876
2,100,24564,9554,14657,2025/06/15 22:46:57.946
3,99,24564,9873,14336,2025/06/15 22:46:57.947
2,31,24564,9554,14657,2025/06/15 22:47:03.013
3,40,24564,9871,14338,2025/06/15 22:47:03.014
2,39,24564,9554,14657,2025/06/15 22:47:08.084
3,83,24564,9872,14337,2025/06/15 22:47:08.085
2,0,24564,9554,14657,2025/06/15 22:47:13.151
3,100,24564,9872,14337,2025/06/15 22:47:13.152
2,0,24564,9554,14657,2025/06/15 22:47:18.219
3,100,24564,9873,14336,2025/06/15 22:47:18.220
2,96,24564,9554,14657,2025/06/15 22:47:23.267
3,99,24564,9871,14337,2025/06/15 22:47:23.268
2,0,24564,9554,14657,2025/06/15 22:47:28.338
3,3,24564,9872,14337,2025/06/15 22:47:28.339
2,100,24564,9554,14657,2025/06/15 22:47:33.405
3,100,24564,9871,14338,2025/06/15 22:47:33.406
2,51,24564,9554,14657,2025/06/15 22:47:38.451
3,69,24564,9872,14336,2025/06/15 22:47:38.453
2,0,24564,9554,14657,2025/06/15 22:47:43.502
3,3,24564,9872,14337,2025/06/15 22:47:43.503
2,81,24564,9554,14657,2025/06/15 22:47:48.567
3,80,24564,9871,14338,2025/06/15 22:47:48.568
2,37,24564,9554,14657,2025/06/15 22:47:53.636
3,85,24564,9871,14338,2025/06/15 22:47:53.637
2,0,24564,9554,14657,2025/06/15 22:47:58.680
3,100,24564,9871,14337,2025/06/15 22:47:58.681
2,0,24564,9554,14657,2025/06/15 22:48:03.745
3,100,24564,9872,14337,2025/06/15 22:48:03.746
2,0,24564,9554,14657,2025/06/15 22:48:08.812
3,100,24564,9872,14336,2025/06/15 22:48:08.813
2,0,24564,9554,14657,2025/06/15 22:48:13.880
3,100,24564,9871,14337,2025/06/15 22:48:13.881
2,0,24564,9554,14657,2025/06/15 22:48:18.941
3,3,24564,9872,14337,2025/06/15 22:48:18.942
2,100,24564,9554,14657,2025/06/15 22:48:24.013
3,100,24564,9871,14338,2025/06/15 22:48:24.015
2,0,24564,9554,14657,2025/06/15 22:48:29.079
3,3,24564,9872,14337,2025/06/15 22:48:29.080
2,100,24564,9554,14657,2025/06/15 22:48:34.136
3,100,24564,9872,14337,2025/06/15 22:48:34.136
2,0,24564,9554,14657,2025/06/15 22:48:39.201
3,9,24564,9871,14338,2025/06/15 22:48:39.203
2,40,24564,9554,14657,2025/06/15 22:48:44.262
3,41,24564,9871,14337,2025/06/15 22:48:44.263
2,40,24564,9554,14657,2025/06/15 22:48:49.318
3,52,24564,9873,14335,2025/06/15 22:48:49.318
2,0,24564,9554,14657,2025/06/15 22:48:54.376
3,3,24564,9872,14336,2025/06/15 22:48:54.377
2,4,24564,9554,14657,2025/06/15 22:48:59.438
3,100,24564,9871,14338,2025/06/15 22:48:59.439
2,0,24564,9554,14657,2025/06/15 22:49:04.508
3,100,24564,9871,14337,2025/06/15 22:49:04.508
2,15,24564,9554,14657,2025/06/15 22:49:09.578
3,22,24564,9871,14337,2025/06/15 22:49:09.579
2,0,24564,9554,14657,2025/06/15 22:49:14.625
3,3,24564,9871,14338,2025/06/15 22:49:14.626
2,99,24564,9554,14657,2025/06/15 22:49:19.693
3,67,24564,9873,14335,2025/06/15 22:49:19.694
2,0,24564,9554,14657,2025/06/15 22:49:24.762
3,4,24564,9872,14337,2025/06/15 22:49:24.763
2,92,24564,9554,14657,2025/06/15 22:49:29.829
3,98,24564,9872,14336,2025/06/15 22:49:29.830
2,0,24564,9554,14657,2025/06/15 22:49:34.896
3,3,24564,9871,14337,2025/06/15 22:49:34.897
2,38,24564,9554,14657,2025/06/15 22:49:39.964
3,74,24564,9872,14337,2025/06/15 22:49:39.965
2,0,24564,9554,14657,2025/06/15 22:49:45.031
3,100,24564,9871,14337,2025/06/15 22:49:45.032
2,0,24564,9554,14657,2025/06/15 22:49:50.099
3,100,24564,9872,14337,2025/06/15 22:49:50.100
2,0,24564,9554,14657,2025/06/15 22:49:55.167
3,3,24564,9872,14337,2025/06/15 22:49:55.170
2,45,24564,9554,14657,2025/06/15 22:50:00.239
3,85,24564,9871,14338,2025/06/15 22:50:00.241
2,1,24564,9554,14657,2025/06/15 22:50:05.308
3,4,24564,9871,14337,2025/06/15 22:50:05.309
2,45,24564,9554,14657,2025/06/15 22:50:10.375
3,51,24564,9872,14337,2025/06/15 22:50:10.376
2,45,24564,9554,14657,2025/06/15 22:50:15.425
3,46,24564,9871,14337,2025/06/15 22:50:15.426
2,0,24564,9554,14657,2025/06/15 22:50:20.470
3,3,24564,9871,14338,2025/06/15 22:50:20.471
2,100,24564,9554,14657,2025/06/15 22:50:25.513
3,100,24564,9872,14337,2025/06/15 22:50:25.514
2,0,24564,9554,14657,2025/06/15 22:50:30.584
3,100,24564,9873,14335,2025/06/15 22:50:30.585
2,0,24564,9554,14657,2025/06/15 22:50:35.656
3,100,24564,9873,14336,2025/06/15 22:50:35.657
2,64,24564,9554,14657,2025/06/15 22:50:40.743
3,64,24564,9873,14335,2025/06/15 22:50:40.744
2,0,24564,9554,14657,2025/06/15 22:50:45.796
3,3,24564,9873,14335,2025/06/15 22:50:45.797
2,100,24564,9554,14657,2025/06/15 22:50:50.864
3,100,24564,9871,14338,2025/06/15 22:50:50.864
2,0,24564,9554,14657,2025/06/15 22:50:55.935
3,3,24564,9871,14337,2025/06/15 22:50:55.935
2,100,24564,9554,14657,2025/06/15 22:51:00.996
3,99,24564,9873,14335,2025/06/15 22:51:00.996
2,0,24564,9554,14657,2025/06/15 22:51:06.060
3,3,24564,9871,14338,2025/06/15 22:51:06.061
2,100,24564,9554,14657,2025/06/15 22:51:11.127
3,99,24564,9871,14337,2025/06/15 22:51:11.128
2,4,24564,9554,14657,2025/06/15 22:51:16.185
3,3,24564,9872,14337,2025/06/15 22:51:16.186
2,4,24564,9554,14657,2025/06/15 22:51:21.247
3,100,24564,9871,14337,2025/06/15 22:51:21.248
2,0,24564,9554,14657,2025/06/15 22:51:26.319
3,100,24564,9871,14338,2025/06/15 22:51:26.319
2,100,24564,9554,14657,2025/06/15 22:51:31.389
3,100,24564,9873,14335,2025/06/15 22:51:31.391
2,16,24564,9554,14657,2025/06/15 22:51:36.458
3,17,24564,9871,14337,2025/06/15 22:51:36.460
2,0,24564,9554,14657,2025/06/15 22:51:41.526
3,3,24564,9872,14336,2025/06/15 22:51:41.527
2,4,24564,9554,14657,2025/06/15 22:51:46.594
3,6,24564,9872,14337,2025/06/15 22:51:46.596
2,0,24564,9554,14657,2025/06/15 22:51:51.662
3,3,24564,9872,14337,2025/06/15 22:51:51.662
2,100,24564,9554,14657,2025/06/15 22:51:56.724
3,100,24564,9871,14338,2025/06/15 22:51:56.725
2,39,24564,9554,14657,2025/06/15 22:52:01.792
3,89,24564,9872,14337,2025/06/15 22:52:01.792
2,0,24564,9554,14657,2025/06/15 22:52:06.857
3,100,24564,9872,14337,2025/06/15 22:52:06.858
2,0,24564,9554,14657,2025/06/15 22:52:11.921
3,100,24564,9873,14336,2025/06/15 22:52:11.922
2,6,24564,9554,14657,2025/06/15 22:52:16.978
3,100,24564,9873,14336,2025/06/15 22:52:16.979
2,0,24564,9554,14657,2025/06/15 22:52:22.043
3,100,24564,9871,14337,2025/06/15 22:52:22.044
2,0,24564,9554,14657,2025/06/15 22:52:27.102
3,100,24564,9872,14337,2025/06/15 22:52:27.103
2,76,24564,9554,14657,2025/06/15 22:52:32.170
3,76,24564,9871,14337,2025/06/15 22:52:32.171
2,0,24564,9554,14657,2025/06/15 22:52:37.239
3,3,24564,9872,14337,2025/06/15 22:52:37.240
2,29,24564,9554,14657,2025/06/15 22:52:42.311
3,25,24564,9873,14336,2025/06/15 22:52:42.312
2,0,24564,9554,14657,2025/06/15 22:52:47.378
3,3,24564,9871,14338,2025/06/15 22:52:47.378
2,0,24564,9554,14657,2025/06/15 22:52:52.447
3,8,24564,9873,14335,2025/06/15 22:52:52.448
2,28,24564,9554,14657,2025/06/15 22:52:57.502
3,28,24564,9871,14337,2025/06/15 22:52:57.503
2,40,24564,9554,14657,2025/06/15 22:53:02.572
3,89,24564,9872,14336,2025/06/15 22:53:02.573
2,0,24564,9554,14657,2025/06/15 22:53:07.639
3,100,24564,9873,14335,2025/06/15 22:53:07.640
2,0,24564,9554,14657,2025/06/15 22:53:12.708
3,100,24564,9873,14335,2025/06/15 22:53:12.709
2,100,24564,9554,14657,2025/06/15 22:53:17.775
3,100,24564,9871,14338,2025/06/15 22:53:17.777
2,0,24564,9554,14657,2025/06/15 22:53:22.845
3,3,24564,9871,14337,2025/06/15 22:53:22.846
2,86,24564,9554,14657,2025/06/15 22:53:27.913
3,61,24564,9872,14337,2025/06/15 22:53:27.913
2,51,24564,9554,14657,2025/06/15 22:53:32.977
3,51,24564,9871,14338,2025/06/15 22:53:32.977
2,0,24564,9554,14657,2025/06/15 22:53:38.042
3,3,24564,9871,14337,2025/06/15 22:53:38.043
2,100,24564,9554,14657,2025/06/15 22:53:43.105
3,100,24564,9872,14337,2025/06/15 22:53:43.106
2,0,24564,9554,14657,2025/06/15 22:53:48.150
3,13,24564,9871,14337,2025/06/15 22:53:48.151
2,0,24564,9554,14657,2025/06/15 22:53:53.199
3,99,24564,9871,14338,2025/06/15 22:53:53.199
2,0,24564,9554,14657,2025/06/15 22:53:58.272
3,100,24564,9873,14336,2025/06/15 22:53:58.273
2,100,24564,9554,14657,2025/06/15 22:54:03.337
3,100,24564,9871,14337,2025/06/15 22:54:03.339
2,0,24564,9554,14657,2025/06/15 22:54:08.390
3,3,24564,9871,14338,2025/06/15 22:54:08.391
2,1,24564,9554,14657,2025/06/15 22:54:13.456
3,3,24564,9872,14337,2025/06/15 22:54:13.456
2,35,24564,9554,14657,2025/06/15 22:54:18.524
3,35,24564,9871,14337,2025/06/15 22:54:18.525
2,0,24564,9554,14657,2025/06/15 22:54:23.588
3,3,24564,9871,14338,2025/06/15 22:54:23.589
2,9,24564,9554,14657,2025/06/15 22:54:28.637
3,16,24564,9871,14337,2025/06/15 22:54:28.638
2,0,24564,9554,14657,2025/06/15 22:54:33.686
3,3,24564,9872,14337,2025/06/15 22:54:33.686
2,44,24564,9554,14657,2025/06/15 22:54:38.758
3,67,24564,9871,14338,2025/06/15 22:54:38.760
2,0,24564,9554,14657,2025/06/15 22:54:43.816
3,100,24564,9871,14337,2025/06/15 22:54:43.816
2,0,24564,9554,14657,2025/06/15 22:54:48.879
3,100,24564,9872,14337,2025/06/15 22:54:48.880
2,6,24564,9554,14657,2025/06/15 22:54:53.941
3,9,24564,9871,14338,2025/06/15 22:54:53.942
2,72,24564,9554,14657,2025/06/15 22:54:58.989
3,71,24564,9871,14338,2025/06/15 22:54:58.990
2,0,24564,9554,14657,2025/06/15 22:55:04.057
3,3,24564,9872,14337,2025/06/15 22:55:04.058
2,78,24564,9554,14657,2025/06/15 22:55:09.109
3,77,24564,9869,14339,2025/06/15 22:55:09.111
2,0,24564,9554,14657,2025/06/15 22:55:14.177
3,3,24564,9872,14337,2025/06/15 22:55:14.178
2,93,24564,9554,14657,2025/06/15 22:55:19.244
3,100,24564,9872,14337,2025/06/15 22:55:19.246
2,0,24564,9554,14657,2025/06/15 22:55:24.299
3,2,24564,9871,14337,2025/06/15 22:55:24.300
2,0,24564,9554,14657,2025/06/15 22:55:29.365
3,100,24564,9871,14338,2025/06/15 22:55:29.365
2,0,24564,9554,14657,2025/06/15 22:55:34.410
3,100,24564,9872,14337,2025/06/15 22:55:34.410
2,85,24564,9554,14657,2025/06/15 22:55:39.476
3,84,24564,9872,14337,2025/06/15 22:55:39.478
2,0,24564,9554,14657,2025/06/15 22:55:44.521
3,3,24564,9871,14338,2025/06/15 22:55:44.522
2,24,24564,9554,14657,2025/06/15 22:55:49.585
3,41,24564,9872,14337,2025/06/15 22:55:49.587
2,72,24564,9554,14657,2025/06/15 22:55:54.652
3,71,24564,9872,14337,2025/06/15 22:55:54.653
2,0,24564,9554,14657,2025/06/15 22:55:59.700
3,3,24564,9871,14338,2025/06/15 22:55:59.701
2,100,24564,9554,14657,2025/06/15 22:56:04.769
3,100,24564,9871,14337,2025/06/15 22:56:04.769
2,0,24564,9554,14657,2025/06/15 22:56:09.835
3,3,24564,9872,14337,2025/06/15 22:56:09.836
2,0,24564,9554,14657,2025/06/15 22:56:14.878
3,3,24564,9871,14338,2025/06/15 22:56:14.879
2,0,24564,9554,14657,2025/06/15 22:56:19.945
3,100,24564,9872,14336,2025/06/15 22:56:19.946
2,83,24564,9554,14657,2025/06/15 22:56:25.006
3,100,24564,9872,14337,2025/06/15 22:56:25.008
2,0,24564,9554,14657,2025/06/15 22:56:30.075
3,3,24564,9871,14337,2025/06/15 22:56:30.076
2,0,24564,9554,14657,2025/06/15 22:56:35.142
3,3,24564,9872,14336,2025/06/15 22:56:35.143
2,74,24564,9554,14657,2025/06/15 22:56:40.209
3,81,24564,9872,14337,2025/06/15 22:56:40.210
2,0,24564,9554,14657,2025/06/15 22:56:45.277
3,3,24564,9872,14337,2025/06/15 22:56:45.277
2,0,24564,9554,14657,2025/06/15 22:56:50.343
3,3,24564,9872,14336,2025/06/15 22:56:50.344
2,100,24564,9554,14657,2025/06/15 22:56:55.410
3,100,24564,9872,14337,2025/06/15 22:56:55.411
2,44,24564,9554,14657,2025/06/15 22:57:00.482
3,85,24564,9872,14337,2025/06/15 22:57:00.483
2,0,24564,9554,14657,2025/06/15 22:57:05.548
3,100,24564,9871,14338,2025/06/15 22:57:05.548
2,0,24564,9554,14657,2025/06/15 22:57:10.593
3,100,24564,9871,14337,2025/06/15 22:57:10.594
2,0,24564,9554,14657,2025/06/15 22:57:15.656
3,3,24564,9871,14337,2025/06/15 22:57:15.657
2,100,24564,9554,14657,2025/06/15 22:57:20.723
3,100,24564,9871,14338,2025/06/15 22:57:20.724
2,22,24564,9554,14657,2025/06/15 22:57:25.789
3,23,24564,9871,14337,2025/06/15 22:57:25.790
2,13,24564,9554,14657,2025/06/15 22:57:30.854
3,20,24564,9872,14337,2025/06/15 22:57:30.855
2,100,24564,9554,14657,2025/06/15 22:57:35.924
3,99,24564,9871,14338,2025/06/15 22:57:35.925
2,0,24564,9554,14657,2025/06/15 22:57:40.988
3,3,24564,9871,14338,2025/06/15 22:57:40.989
2,79,24564,9554,14657,2025/06/15 22:57:46.055
3,78,24564,9872,14337,2025/06/15 22:57:46.056
2,0,24564,9554,14657,2025/06/15 22:57:51.119
3,3,24564,9871,14337,2025/06/15 22:57:51.121
